"Index","VGSH.Adjusted","PZD.Adjusted","ICLN.Adjusted","PBW.Adjusted","QCLN.Adjusted","TAN.Adjusted","GEX.Adjusted","FAN.Adjusted","PBD.Adjusted","YLCO.Adjusted","SPYX.Adjusted","EFAX.Adjusted","EEMX.Adjusted","CRBN.Adjusted","LOWC.Adjusted","PHO.Adjusted","PIO.Adjusted","CGW.Adjusted","FIW.Adjusted","TBLU.Adjusted","EQLT.Adjusted","WIL.Adjusted","SHE.Adjusted","ESGE.Adjusted","ESGD.Adjusted","DSI.Adjusted","SUSA.Adjusted","ESGU.Adjusted","ESGG.Adjusted","XLK.Adjusted","ARKQ.Adjusted","BOTZ.Adjusted","XT.Adjusted","ROBO.Adjusted","XITK.Adjusted","SKYY.Adjusted","FINX.Adjusted","ARKW.Adjusted","ARKK.Adjusted","IPAY.Adjusted","PRNT.Adjusted"
"2018-10-01",58.93557,42.950764,8.474631,24.742399,19.716501,20.595146,58.252956,12.185739,11.789223,11.647674,70.439659,69.470993,61.433292,119.063881,91.063858,31.592327,25.638523,34.136711,50.361568,28.027702,37.606884,69.199997,72.361488,33.014965,65.730934,106.240898,119.265739,63.446693,98.863556,75.120201,35.534523,22.769609,38.657547,41.93869,100.704407,56.089569,28.598051,51.276276,45.934124,42.791534,25.892252
"2018-10-02",58.975121,42.700874,8.543772,24.941372,19.865492,20.86326,57.964725,12.077025,11.789223,11.699551,70.394905,68.897499,60.853363,118.639107,90.856583,31.612291,25.519089,34.175858,50.321732,28.027702,37.469055,69,72.22937,32.649994,65.245354,106.121925,118.839218,63.580418,98.49707,75.130119,34.885258,22.631609,38.448746,41.669727,98.273407,55.564159,28.388432,50.445961,44.752102,42.652508,25.33671
"2018-10-03",58.915794,42.890789,8.504263,24.981169,19.666836,20.714308,58.054176,12.086908,11.690154,11.657462,70.537125,68.856964,60.853363,118.500816,90.813148,31.722092,25.389702,34.156284,50.530865,28.24659,37.587193,69.589996,72.295433,32.482307,65.22554,106.221069,119.265739,63.540794,98.63575,75.358391,34.999947,22.454185,38.518353,41.530262,99.356033,55.673206,28.518196,50.569626,44.839298,42.761745,25.696819
"2018-10-04",58.905903,42.091148,8.385736,24.215118,19.229795,20.475985,56.692524,11.938663,11.442481,11.706402,69.781235,67.958176,60.853363,117.37468,89.51915,31.512474,25.180691,33.803955,50.122555,27.84861,37.429676,69.589996,71.672607,31.722775,64.439705,105.061104,117.83741,62.986111,97.001389,73.998703,34.164074,22.089478,37.891956,40.75325,96.787247,54.781006,27.899321,49.288822,43.434441,42.007008,25.369446
"2018-10-05",58.886131,41.691326,8.326474,23.787325,18.832483,20.009266,55.489895,11.800302,11.244344,11.459745,69.451027,67.958176,58.926815,116.75235,89.218102,31.382711,25.160788,33.813744,49.873589,28.186893,37.124489,69.150002,71.266815,31.456444,64.105751,104.38694,117.490234,62.629528,96.52594,73.065781,33.367073,21.783911,37.583729,39.846737,95.970352,54.1763,27.659754,48.502674,42.610897,41.728947,24.984533
"2018-10-08",58.905903,41.161564,8.395614,23.856966,18.723227,19.770943,55.450138,11.711355,11.194809,11.442126,69.29686,66.890297,58.926815,116.614052,89.070045,31.223003,25.021446,33.735447,49.833752,28.226692,36.917751,69.150002,71.33287,31.545221,63.739086,104.149002,117.331535,62.540386,96.404106,72.242035,32.832497,21.547344,37.235733,39.418385,93.421249,53.363407,26.951042,47.486862,41.816425,40.93449,24.493475
"2018-10-09",58.905903,40.871693,8.405492,23.578403,18.604033,19.552481,55.370625,11.681705,11.194809,11.422551,69.323715,67.066299,57.914391,116.367088,89.070045,30.853676,24.921919,33.627792,49.415478,28.08939,36.986664,69,71.15358,31.451513,63.587471,103.920967,116.617371,62.534439,96.357552,72.500076,32.754745,21.222065,37.126362,38.870491,92.673256,53.4328,27.020916,47.548698,42.010201,41.033794,24.424032
"2018-10-10",58.955341,39.002533,8.148685,22.802404,18.097462,19.02618,53.750557,11.424747,10.828253,11.324671,66.956566,66.317802,57.914391,113.028198,86.454399,30.015207,24.314795,32.981857,48.061085,28.166994,35.972656,69,69.134102,30.489767,62.092098,100.24279,112.729134,60.795116,93.927818,68.986725,31.316257,20.157511,36.142025,37.127197,89.208824,51.103165,25.443781,44.942928,39.820553,39.017857,23.005415
"2018-10-11",58.975121,38.892582,8.049911,22.52384,18.047798,18.758066,52.776524,11.306151,10.739091,11.282583,65.971909,65.210373,56.49897,111.911949,85.788155,29.216665,23.866917,32.277199,46.607101,27.619774,35.450882,66.389999,67.671394,30.134661,61.370674,98.408653,110.596558,59.242012,92.004227,68.11335,30.771963,19.782946,35.545456,36.449802,88.244308,50.438976,24.854851,44.404106,39.433006,38.541183,22.89629
"2018-10-12",58.985004,38.832607,8.198071,22.881994,18.018,18.946739,53.144272,11.256737,10.877787,11.297265,66.63829,64.705116,57.688316,112.326836,85.388405,29.366392,23.986351,32.316349,46.547352,26.943209,35.460732,65.830002,68.530144,31.077665,61.588688,99.776817,111.836426,59.974979,92.004227,70.296783,31.685596,20.28565,36.082367,37.266663,90.222565,51.896229,25.623455,45.994068,40.711914,39.524323,23.186956
"2018-10-15",58.965225,39.152462,8.168439,23.230198,18.345781,19.304226,53.323174,11.325917,10.907508,11.422551,66.633324,65.011635,57.137878,111.773651,85.467369,29.426281,23.856962,32.140182,46.706696,26.764118,35.608398,66.07,68.643387,30.706776,61.4995,99.132393,111.766991,59.588688,92.157761,69.145515,31.364853,20.157511,35.923283,37.107273,90.035568,51.400566,25.473726,45.578911,40.343742,39.266125,23.312946
"2018-10-16",58.965225,40.231979,8.33635,23.976351,18.822556,19.641851,54.923363,11.513694,11.184901,11.517495,67.682625,66.059731,58.171921,113.828354,87.066368,30.144972,24.344652,32.874199,48.021252,27.280495,36.071102,66.07,69.738052,31.436718,62.510288,101.35318,113.512733,60.876339,93.686127,71.229706,32.453438,20.798214,36.907616,38.37241,93.342506,52.847912,26.342148,47.58403,42.271797,40.616707,23.709763
"2018-10-17",58.955341,39.962101,8.316597,23.707735,18.66363,19.473038,55.20166,11.493929,11.105646,11.402975,67.682625,65.609848,58.359665,113.452972,86.789993,29.945335,24.19536,32.825268,47.712532,27.177021,36.24831,66.07,69.539886,31.111204,62.05444,101.254036,113.076294,60.696068,93.755463,70.902199,32.259048,20.808071,36.867851,38.292713,92.882889,52.808262,26.352131,47.133541,42.019886,40.686222,23.947851
"2018-10-18",58.965225,39.222435,8.227702,23.299839,18.365646,19.105621,53.999031,11.355566,11.026391,11.344247,66.755653,65.28849,58.359665,111.615593,85.812836,29.456228,23.856962,32.384853,46.866035,26.833763,35.962811,66.07,68.85099,30.341808,61.103111,99.727242,111.261116,59.95517,92.033951,69.512726,31.41345,20.118082,36.201683,37.20689,90.754036,51.638485,25.992785,45.879234,40.789421,39.901691,23.263346
"2018-10-19",58.94545,38.972546,8.257333,23.07102,18.236523,18.926878,53.283417,11.424747,10.907508,11.491067,66.787483,65.018562,56.911804,111.734138,85.763481,29.346428,23.866917,32.52187,46.676815,26.833763,35.736382,65.830002,68.549019,30.666334,61.469769,99.449646,111.399986,59.925457,92.603493,69.482956,30.927475,19.911087,36.002823,36.84827,88.421455,51.291519,25.912928,45.048923,40.033707,40.14996,22.717722
"2018-10-22",58.925678,39.052509,8.26721,22.842197,18.166994,18.787857,53.512016,11.424747,10.927321,11.412763,66.496063,64.763458,57.521221,111.477295,85.55127,29.306501,23.687765,32.326134,46.706696,27.062603,35.529644,65.830002,68.331024,30.904058,61.182392,99.17205,110.933792,59.618401,92.534157,70.058586,31.209341,19.9998,35.963051,36.987736,89.956833,51.906147,26.042692,45.667244,40.149967,40.308853,22.846687
"2018-10-23",58.994888,38.482765,8.109176,22.623327,18.236523,18.28142,53.273476,11.316034,10.788626,11.324671,66.17083,64.19194,56.847912,110.687035,84.756706,28.837357,23.468803,31.875937,45.860195,26.694471,35.293369,64.766998,67.794067,30.618002,60.5779,98.636681,110.179955,59.301437,92.534157,69.790619,31.364853,19.635092,35.535515,36.479687,89.45488,51.469959,25.723274,45.941067,40.460007,39.881828,22.20186
"2018-10-24",59.073982,37.253315,7.921509,21.897074,17.491566,17.755119,51.822372,11.157907,10.501325,11.256155,64.251244,63.2892,56.847912,107.278992,83.601868,28.208506,23.1105,31.367016,44.814522,26.284552,34.850357,64.766998,66.152069,29.700645,58.888298,95.36499,107.263779,57.498718,90.325302,66.664337,30.091597,18.609964,34.113697,34.905743,84.710983,49.655819,24.755032,43.432461,38.163784,38.501457,21.527275
"2018-10-25",59.034431,37.703114,8.040035,22.175638,17.859076,18.142397,53.044876,11.207322,10.699463,11.197428,65.464661,63.33073,56.08614,109.126251,83.779533,28.617758,23.339417,31.670412,45.202915,26.097502,34.82082,64.220001,66.74659,30.174118,59.616661,97.209038,109.059113,58.518944,91.424782,68.956955,31.02467,18.876104,34.600891,35.363979,87.139038,51.103165,25.234161,45.605412,39.946507,39.305851,21.582829
"2018-10-26",59.103642,37.62315,7.980772,22.026405,17.700153,17.735262,53.094574,11.098608,10.550858,11.148488,64.338776,62.559486,56.08614,107.585228,82.486519,28.637722,23.259794,31.484459,45.262669,26.017906,34.092312,64.220001,65.717972,29.917654,59.140995,95.672333,107.987862,57.4492,90.086578,67.577408,30.713646,18.501539,34.16341,34.865894,85.222771,49.616169,24.555395,44.465939,39.626781,38.332634,21.519337
"2018-10-29",59.093758,37.683125,7.81286,22.016457,17.720018,17.576378,52.398838,10.999779,10.402256,11.265944,63.863354,62.559486,54.965595,106.715927,81.519226,28.478014,23.030878,31.298508,44.943989,26.206945,34.013554,64.220001,65.755722,29.394857,59.041901,94.988243,106.837257,57.132236,89.681465,66.436073,30.334585,18.156546,34.024208,34.47739,83.529938,49.447647,23.856663,43.997784,39.229546,37.250183,21.021334
"2018-10-30",59.073982,38.102932,7.921509,22.712866,18.296118,18.072887,53.16415,10.989896,10.640021,11.242453,64.527748,62.895668,54.78867,108.424889,83.098488,28.667667,23.279697,31.513821,45.412052,26.297485,34.810978,64.220001,66.859833,29.937382,59.745487,96.792633,109.059113,57.742386,90.067764,67.18042,30.898317,18.885962,34.561119,35.583138,85.212936,50.448887,24.445593,45.128422,40.227478,37.498451,21.318945
"2018-10-31",59.034431,38.942558,8.010404,23.090916,18.584166,18.360861,54.118301,11.088726,10.828253,11.18764,65.533287,63.750954,55.722454,109.60041,84.144745,28.897249,23.588238,31.552971,45.412052,26.216896,35.391819,64.220001,67.416595,30.302351,60.23106,97.70475,109.991501,59.039948,91.411903,68.778305,31.539804,19.43795,34.978718,36.180836,88.697044,51.519527,25.094416,47.186539,41.254482,38.779518,21.626478
"2018-11-01",59.080002,39.762188,8.237579,23.618196,19.289391,18.996389,55.450138,11.424747,11.066019,11.305096,66.101204,64.409477,58.199444,111.190826,85.072556,29.456228,23.996304,32.091248,46.158958,26.604925,35.578865,64.470001,68.171547,31.269028,60.85537,98.646599,111.261116,59.301437,91.959656,69.582207,33.260159,19.654806,35.734371,36.957848,91.255989,52.173809,25.573545,48.811832,43.327866,39.246265,22.221703
"2018-11-02",59.010662,39.892132,8.237579,23.687838,19.130468,19.324085,55.171841,11.395099,11.046205,11.373611,65.832664,64.685341,58.199444,110.825333,84.618523,29.625917,24.12569,32.101032,46.627022,26.604925,35.519802,64.470001,68.011124,31.545221,60.989147,98.279762,110.527122,58.915142,91.627823,68.222511,33.289314,20.137796,35.664768,37.774704,90.370193,51.747536,25.553581,48.732334,44.064205,39.067509,22.063967
"2018-11-05",59.020576,39.812172,8.356105,23.9863,19.120535,20.356821,55.271233,11.36545,11.194809,11.505749,66.528885,64.5746,58.936642,111.161194,85.280823,29.895426,24.075926,32.247841,47.035332,26.604925,35.805294,65.139999,68.585823,31.732635,61.013924,98.834969,111.241287,59.291538,92.028999,68.153046,32.783901,20.049084,35.744312,37.426048,89.612358,51.727707,25.333979,48.149349,43.424751,38.997993,22.238567
"2018-11-06",59.010662,40.231979,8.445001,23.608248,19.021206,20.247589,56.135933,11.66194,11.264156,11.632013,66.496063,64.813889,58.533642,111.684746,85.647011,29.995243,24.26503,32.46315,47.553192,26.931269,35.775761,65.139999,68.962357,31.535357,61.281487,99.558701,111.667801,59.445061,91.375244,68.579803,32.99773,20.108225,35.843739,37.605358,89.40567,51.955711,25.533617,48.140518,43.434441,39.285988,22.236584
"2018-11-07",58.980953,41.121582,8.682053,24.185272,19.448317,20.86326,57.587036,12.047376,11.373133,11.757299,67.929283,65.543594,58.533642,113.709808,86.59259,30.664022,24.683048,33.021004,48.668571,27.714293,36.33691,65.139999,70.30426,32.166656,61.985073,101.670441,114.31617,60.925865,93.623726,70.594521,33.736412,20.413792,36.519848,38.232944,93.135826,53.522018,26.431986,49.572365,44.529263,40.318783,22.721689
"2018-11-08",58.980953,41.221539,8.622789,23.797274,19.239729,20.287312,57.70631,11.95843,11.482109,11.823703,67.664719,65.330017,58.824589,112.91954,86.236275,30.614115,24.493946,32.825268,48.568985,27.714293,36.415672,65.139999,70.162712,31.367668,61.48959,101.432495,114.07811,60.62376,93.173042,70.534981,33.746136,20.049084,36.31105,37.754784,92.171303,53.244442,26.072639,48.458508,43.831676,39.971207,23.174061
"2018-11-09",59.010662,40.481869,8.543772,23.389378,19.120535,20.048988,57.338562,11.909015,11.145274,11.57593,67.254944,64.664581,58.824589,111.753891,85.536469,30.334623,24.384464,32.678463,47.891788,27.48048,36.130173,65.809998,69.772026,30.997766,61.073383,100.510468,113.165565,60.173084,92.157761,69.314232,33.00745,19.664663,35.893452,36.898079,89.789513,52.193634,25.513653,47.301369,42.994572,39.395222,22.546099
"2018-11-12",59.060188,39.932114,8.51414,22.961584,18.504704,19.850384,56.205505,11.810184,11.224529,11.687923,65.743149,63.905197,58.824589,110.420311,84.726105,29.845516,24.15555,32.296772,47.025375,26.853662,35.903744,65.290001,68.652824,30.460175,60.112144,98.636681,110.993317,59.261818,90.592743,66.872749,31.841108,19.221098,34.91906,36.001526,86.256195,50.835506,24.365738,45.455246,41.428875,38.163815,21.935993
"2018-11-13",59.080002,39.762188,8.51414,22.842197,18.594099,19.711363,56.603069,11.790419,11.115553,11.478803,65.822716,63.956615,56.987488,109.926399,84.890938,29.775644,24.12569,32.198906,46.866035,26.853662,35.71669,65.080002,68.624519,30.864603,60.429253,98.755653,111.142097,59.10334,90.592743,66.952156,32.074379,19.299953,35.078144,36.111107,86.630196,50.924725,24.385702,46.047066,41.767982,38.282982,22.271305
"2018-11-14",59.11961,39.67223,8.494387,22.742712,18.464973,19.542549,56.692524,11.750887,11.323599,11.302389,65.518372,64.020889,57.324635,109.511505,83.937462,29.585991,24.205313,32.110825,46.527435,26.853662,35.421352,64.129997,68.435768,30.992834,60.488712,98.220284,110.308899,58.657608,90.285675,66.148254,32.17157,19.270382,34.981701,36.111107,86.689255,50.51828,24.086246,45.923405,41.264172,37.905613,21.853655
"2018-11-15",59.129524,40.301949,8.553649,23.200352,18.931812,20.088707,57.23917,11.770653,11.145274,11.201298,65.872452,64.020889,57.324635,110.341286,84.545479,30.065117,24.15555,32.247841,47.423725,26.843714,35.313057,64.610001,68.687744,31.722775,60.607628,99.558701,111.687637,59.311344,91.058281,67.805679,32.657547,19.457664,35.396313,36.539459,88.764954,51.04369,24.565376,47.35437,42.475258,38.541183,22.013374
"2018-11-16",59.198849,40.201996,8.612912,23.409275,19.051006,20.317101,57.875271,11.820067,10.927321,11.530339,66.359802,64.037697,58.759716,110.696907,84.836647,30.274733,24.304842,32.502296,47.563145,26.927288,35.746227,64.709999,69.049171,31.76223,60.668076,99.667755,112.253021,59.440109,91.474297,67.69651,32.443718,19.132385,35.545456,36.37011,88.431297,51.04369,24.675177,46.62122,42.310547,38.412083,22.043135
"2018-11-19",59.218658,39.72221,8.524017,23.150608,18.753023,20.158218,56.990696,11.691588,11.056111,11.377711,64.927574,64.037697,58.002857,109.037338,84.836647,29.945335,24.065973,32.296772,46.975578,27.211845,35.332748,64.610001,67.978088,31.318348,60.300426,97.843544,110.060928,58.459515,89.760712,65.116081,31.228781,18.78739,34.810684,35.65287,83.037834,49.239464,23.157934,43.944782,40.285614,36.843025,21.398308
"2018-11-20",59.218658,38.702667,8.385736,22.533789,18.405378,19.631922,55.957027,11.533461,10.937228,11.344015,63.817604,62.605961,56.528458,107.130821,82.283195,29.476192,23.896776,32.022739,46.278465,26.694471,34.54517,63.528,66.935318,30.696915,59.140995,96.346497,108.622681,57.40958,88.39875,63.716694,30.674768,18.383255,34.392094,34.955551,81.727844,48.595097,22.588966,43.317631,39.549271,36.058498,20.934032
"2018-11-21",59.218658,39.522301,8.543772,22.971533,18.633831,19.959616,56.64283,11.671823,11.056111,11.369783,64.181625,63.548252,56.528458,108.444641,83.207062,29.585991,24.026161,32.189117,46.517475,26.941217,34.938961,63.689999,66.988174,31.15066,59.913948,96.802544,108.840897,57.637394,88.884094,64.183151,31.131584,18.738106,34.660549,35.553249,84.086014,49.031281,23.088058,43.838787,40.440632,36.614616,21.266367
"2018-11-23",59.218658,39.332382,8.533895,22.901892,18.643763,19.939754,56.483803,11.652057,11.085832,11.278603,63.793732,63.251625,56.528458,107.672157,83.207062,29.536081,23.966444,32.218475,46.457726,26.585028,34.909424,63.689999,66.727715,30.943516,59.547291,96.28701,108.860733,57.528442,88.611702,63.597599,31.053829,18.531109,34.67049,35.164745,83.923615,48.85284,23.147951,43.65329,40.411564,36.306767,21.259424
"2018-11-26",59.208752,39.842155,8.593158,23.309788,18.911949,20.495844,57.477711,11.800302,10.709371,11.35789,64.471054,64.034729,57.649002,109.057106,83.335373,29.795609,24.165503,32.541447,46.965622,26.893461,35.322906,63.689999,67.482658,31.199978,60.488712,97.90303,110.408089,58.22179,89.820137,65.036682,31.899426,19.073244,35.227287,35.891949,86.134155,49.754955,23.736881,45.349251,41.612965,37.190601,21.487593
"2018-11-27",59.208752,39.652237,8.741316,23.727633,18.921879,21.022142,57.895149,11.8596,11.283971,11.398525,64.967361,63.914101,57.894737,109.215149,83.404465,29.625917,24.135643,32.433788,46.487598,26.923309,35.194923,63.689999,67.661957,31.456444,60.349976,98.022003,110.566795,58.459515,89.820137,65.165703,31.481487,18.95496,35.267063,35.722599,85.371391,49.606258,23.608114,45.393414,41.206036,37.289909,21.854649
"2018-11-28",59.228561,40.651791,8.919105,24.433989,19.38872,21.657673,58.988449,12.027611,11.492016,11.625484,66.041534,63.914101,59.202034,111.279732,85.289703,30.234808,24.563616,32.903561,47.453606,26.981016,35.962811,63.689999,68.859489,32.324482,61.122932,100.133736,112.600182,59.776882,91.880409,67.448387,32.375683,19.566092,36.052536,36.908039,88.618301,51.341087,24.47554,47.358788,42.804672,38.680214,21.945915
"2018-11-29",59.248371,40.711765,8.889474,24.433989,19.319191,21.439209,58.809544,11.948546,11.194809,11.452044,66.359802,64.724892,58.995621,111.388397,85.023201,30.164934,24.533756,32.649101,47.204632,27.122299,36.012035,64.809998,69.016136,32.008831,60.80582,99.89579,112.243111,59.558968,91.573349,66.793365,32.02578,19.467522,36.022709,36.818386,88.972618,51.093254,24.455576,47.208622,42.678719,38.422012,22.034206
"2018-11-30",59.268181,40.661789,8.879597,24.274811,19.42845,20.902981,58.431862,11.997961,11.462295,11.505563,66.664154,64.136574,58.612278,111.240219,85.087364,30.514296,24.573568,32.864414,47.841995,27.174036,36.012035,65.379997,69.643692,31.900328,60.637356,100.936783,113.18541,59.994793,91.622879,67.428543,32.346523,19.428093,36.191742,36.82835,90.143822,51.41048,24.515467,47.681194,43.066269,38.580902,22.072897
"2018-12-03",59.252308,41.301502,8.978369,24.603117,19.716501,21.240606,60.111565,12.086908,11.581178,11.564037,67.388222,64.84552,60.086678,112.568863,86.454399,30.713932,24.732815,32.991642,48.081001,27.390936,36.317223,65.970001,70.124962,32.521763,61.420223,101.809242,114.673248,60.648521,92.791695,68.917252,32.978291,19.812517,36.649105,37.794628,91.816986,52.153976,24.89378,48.908997,44.112648,39.146954,22.439951
"2018-12-04",59.272152,39.632252,8.859842,23.886812,19.140402,20.644798,58.65052,11.869483,11.313691,11.538269,65.375153,63.36039,58.759716,109.60041,84.559296,29.566029,24.016209,32.120609,46.338219,26.679546,35.431198,65.870003,68.086617,31.86087,59.785126,98.755653,110.953636,58.746758,90.057861,66.307045,31.734196,18.797247,35.585228,36.081223,88.263985,50.706638,23.712925,46.568222,41.923,37.369354,21.785204
"2018-12-06",59.341602,39.032516,8.820333,23.807222,18.951679,20.674587,57.756004,11.82995,11.174994,11.54818,64.918633,62.303394,58.110981,108.820023,82.931679,29.496155,23.757437,32.189117,46.318298,26.328329,35.126011,65.870003,68.048866,31.633997,59.289642,98.696167,110.814774,58.845806,89.612129,66.455917,31.792511,18.412827,35.3466,35.523365,89.317093,51.103165,23.56719,47.089375,42.184597,37.518314,21.460806
"2018-12-07",59.371368,38.382809,8.612912,23.36948,18.564301,20.128429,57.129841,11.790419,11.184901,11.546197,64.121948,62.252968,58.110981,106.92337,81.736374,29.066938,23.548426,31.86615,45.680935,26.460659,34.555012,63.5,66.804146,30.884329,58.615784,96.316757,108.24575,57.379864,88.284828,64.113686,30.966354,17.959404,34.640663,34.547123,86.354614,49.576511,22.938332,45.446415,40.789421,36.684132,21.031254
"2018-12-10",59.391209,38.082943,8.622789,23.399326,18.683495,19.959616,57.119904,11.701472,10.996671,11.474838,63.808651,61.684422,56.635597,106.76532,81.88443,29.036993,23.389179,31.699772,45.770565,26.196997,34.279362,62.881001,66.785278,30.558815,58.140114,96.752975,108.374702,57.469009,87.90844,64.996979,31.044109,17.870691,34.650604,34.467426,87.554367,50.17131,23.018187,45.932236,41.215729,36.793369,20.688999
"2018-12-11",59.361446,38.122925,8.622789,23.250095,18.653696,19.969547,57.090084,11.721237,11.016484,11.47583,63.740021,61.706181,56.892143,106.831512,82.081841,29.086901,23.478756,31.680197,45.720772,26.266644,34.151379,62.712002,66.741867,30.815281,58.348221,96.86203,108.315186,57.469009,88.037201,65.076378,31.160746,17.614412,34.690376,34.29808,87.704956,50.17131,23.127987,45.976402,41.138218,36.63448,20.574915
"2018-12-12",59.341602,38.832607,8.751193,23.628145,18.753023,20.148289,58.024361,11.780536,10.877787,11.665129,64.30098,62.709782,57.884907,107.861824,82.888245,29.276556,23.797247,32.061886,46.248585,26.445734,34.456566,63.092999,67.180687,31.34794,59.022079,97.367661,108.741707,58.008827,89.374405,65.582542,31.607841,17.949547,35.058262,34.915703,89.251144,50.776028,23.45739,46.762547,41.961758,37.061501,21.166172
"2018-12-13",59.371368,38.562729,8.642544,23.399326,18.832483,20.20787,58.233078,11.899132,10.917416,11.538269,64.112999,62.638588,58.16111,107.970482,82.822121,29.206684,23.807199,32.120609,45.999619,26.694471,34.348274,63.092999,66.991943,31.34794,59.041901,97.35775,108.801224,57.592823,89.307053,65.691719,31.344442,17.841122,34.879292,34.537159,88.29351,50.607502,23.227806,46.418056,41.312614,36.852959,20.69396
"2018-12-14",59.420979,37.803066,8.652421,22.881994,18.474907,19.909964,57.477711,11.810184,10.947136,11.526376,63.007996,61.755615,57.353138,106.073837,81.360313,28.857321,23.309557,31.699772,45.382172,26.289528,33.856037,63.092999,65.451859,30.913921,58.259033,95.702072,106.995972,56.64986,87.90844,64.083908,30.888597,17.407415,34.292667,33.869728,86.700081,49.526951,22.808569,45.34042,40.469696,36.197529,20.173138
"2018-12-17",59.460663,37.133369,8.445001,22.195534,17.928604,19.453178,56.165749,11.76077,10.857973,11.367802,61.471336,61.134666,56.548115,104.355003,79.97551,28.22847,23.060736,31.298508,44.256832,26.163168,32.999546,62.005001,64.023125,30.618002,57.714001,93.625595,104.291267,55.307739,87.338898,62.724224,29.868048,17.03285,33.775642,33.102676,82.89315,48.367092,22.179708,43.432461,38.677284,35.254108,20.014412
"2018-12-18",59.510269,37.383259,8.4,22.115944,18.041365,19.284365,56.046482,11.638623,10.798532,11.329148,61.575771,61.338356,56.892143,104.470001,80.393021,28.298342,23.14036,31.26915,44.383614,26.037806,32.9897,60.506001,64.178833,30.77,57.779999,93.695313,104.490578,55.526779,85.976929,63.220459,30.130476,17.151133,33.744652,33.341759,84.063377,48.847328,22.269547,43.847618,38.64822,35.254108,19.984652
"2018-12-19",59.510269,36.793522,8.3,21.68815,17.592325,18.907021,54.982998,11.539317,10.511231,11.298425,60.708477,60.719383,56.00259,103.259003,79.244118,28.068762,23.010973,31.034262,43.784645,25.933336,32.527,60.506001,63.171925,30.360001,57.27,92.261192,103.075447,54.760136,84.709061,61.969944,29.702816,16.93428,33.284863,32.883518,82.585098,48.172611,22.159746,42.902473,38.057209,34.936325,19.968779
"2018-12-20",59.520195,36.153805,8.21,21.071331,17.083416,18.569395,53.98,11.370498,10.531046,11.229049,59.636295,60.401001,56.670002,102.260002,78.338997,27.729382,22.901491,31.014688,43.315453,25.933336,31.889999,58.580002,62.140476,30.629999,56.869999,90.966507,101.132141,53.684845,84.471344,60.858379,29.080769,16.618858,32.885048,32.216087,80.305664,47.448288,21.560835,41.665836,36.642662,34.082279,19.741602
"2018-12-21",59.559875,35.724003,8.03,20.553999,16.873863,18.341,53.34,11.161956,10.323,11.243915,58.585999,59.415001,56.139999,100.550003,77.105003,27.389999,22.583,30.632999,42.586704,25.496552,31.309999,58.580002,61.202934,30.26,55.950001,89.223663,99.557549,52.619511,80.94838,59.00935,28.507318,16.155579,31.985455,31.459,77.167999,45.969875,20.931976,40.058208,34.733986,33.118999,19.21582
"2018-12-24",59.610573,35.150002,8.01,20.120001,16.275146,18.01,51.82,11.012998,10.02,11.021911,57.179001,58.707001,55.849998,99,75.730003,26.559999,22.129999,29.76,41.388767,24.943361,30.639999,55.918999,59.785675,29.91,55.200001,86.88327,96.607697,51.255486,80.042763,57.434437,27.978577,15.830298,31.545654,30.860001,76.980003,45.01733,20.672447,39.422226,34.239864,32.450001,18.887455
"2018-12-26",59.570812,36.23,8.25,21.290001,17.322903,18.709999,54.509998,11.271193,9.75,11.050652,59.880001,59.917,56.772999,102.150002,78.342003,27.690001,23.75,30.719999,42.966053,25.33139,31.92,55.918999,62.413181,30.48,56.619999,91.185608,101.291588,53.864059,82.195351,60.903229,29.246,16.540001,32.725121,32.080002,81.209999,47.478054,21.780436,41.921997,36.352001,34.09,19.691999
"2018-12-27",59.650326,36.360001,8.21,21.32,17.273008,18.530001,54.279999,11.201678,10.22,11.050652,60.34,59.57,56.099998,102.669998,78.380997,27.91,22.700001,30.74,43.455208,25.281643,32.040001,55.918999,62.550526,30.370001,56.84,91.942505,102.118744,53.98354,83.953842,61.341816,29.219999,16.609001,32.985001,32.130001,81.919998,47.855103,22.02,42.119999,36.400002,34.5,19.57
"2018-12-28",59.700031,36.669998,8.23,21.5,17.402733,18.57,54.689999,11.261262,10.26,11.121019,60.269001,60.205002,56.889999,103.120003,78.738998,28,22.940001,30.959999,43.435246,25.900827,32.139999,55.918999,62.731667,30.790001,57.16,91.862831,101.909462,54.068237,84.434517,61.202267,29.5,16.73,32.990002,32.330002,82.339996,47.873066,22.01,42.009998,36.77,34.610001,19.780001
"2018-12-31",59.75967,36.799999,8.26,21.389999,17.582348,18.549999,54.599998,11.380428,10.42,11.129939,60.939999,60.41,56.779999,103.019997,79.080002,28.209999,23.08,31.139999,43.834557,25.641169,32.369999,59.195999,63.428352,30.67,57.380001,92.61972,102.786446,54.73587,84.909218,61.780396,29.49,16.74,33.259998,32.549999,82.709999,48.372059,22.09,42.419998,37.189999,34.950001,19.870001
"2019-01-02",59.739792,36.889999,8.32,21.66,17.602304,18.790001,54.619999,11.340707,10.34,11.149761,60.93,60.103001,57.025002,103.470001,79.169998,28.08,23.17,31,43.704781,25.761011,32.490002,59.601002,63.310909,30.75,56.84,92.559975,102.487473,54.536575,84.521103,61.820271,29.563,16.82,33.290001,32.639999,82.850998,48.2024,22.139999,42.459999,37.419998,35.060001,20
